parent.pop,elevation.group,elev_m,Lat,Long,timeframe,year,cwd,pck,ppt,tmn,tmx,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,ann_ppt,ppt_seasonality,tmean_wettest_month,tmean_driest_month,ppt_warmest_month,ppt_coldest_month,Season
WL1,mid,1613.837245,38.78608,-120.2143,recent,2000,54.5525,46.717499999999994,108.53750000000001,4.4158333333333335,17.986666666666668,11.20125,13.570833333333333,6.186861858736697,29.55,1302.4500000000003,121.22863590223707,3.425,18.52,0.75,380.86,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2001,62.28333333333333,11.8225,67.56333333333333,4.168333333333333,17.661666666666665,10.915,13.493333333333334,7.160894433721886,33.09,810.7599999999999,94.56267909084272,1.725,21.235,0,181.82,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2002,59.33,51.218333333333334,90.595,4.3875,17.84916666666667,11.118333333333334,13.461666666666666,7.090371939639292,32.85,1087.1399999999996,106.73418687187197,1.9800000000000002,19.995,6.62,120.34,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2003,54.590833333333336,27.8825,99.09916666666666,4.558333333333334,17.729166666666668,11.14375,13.170833333333334,7.033728522755068,32.39,1189.19,114.69763166496573,2.46,12.345,3.94,339.03,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2004,63.343333333333334,49.24583333333333,75.63499999999999,4.264166666666666,17.939166666666665,11.101666666666667,13.675,6.970070213984847,31.759999999999998,907.6199999999999,138.58045411039683,2.82,20.08,2.52,247.94,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2005,52.83166666666667,15.138333333333332,129.54166666666666,3.6483333333333334,16.47,10.059166666666666,12.821666666666667,6.459148140193853,31.150000000000002,1554.5,74.2778099344184,3.8,21.91,0,281.17,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2006,59.50666666666666,104.79833333333332,144.98583333333335,4.115833333333333,17.539166666666667,10.8275,13.423333333333332,7.243325297378019,34.63,1739.8300000000004,115.1468910187221,4.4350000000000005,19.415,0.94,327.49,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2007,63.48833333333333,7.029999999999999,70.94833333333332,4.616666666666666,17.8775,11.247083333333334,13.260833333333334,6.745734833727879,31.9,851.3799999999999,120.58016055087413,3.9600000000000004,21.4,0.65,53.36,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2008,62.78333333333333,63.655,67.98333333333333,4.160833333333334,17.444166666666668,10.8025,13.283333333333333,7.406311344203181,33.1,815.8,131.76494905657734,1.57,21.505000000000003,0.02,145.95,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2009,58.894999999999996,10.890833333333333,90.58916666666666,4.571666666666667,17.982499999999998,11.277083333333334,13.410833333333333,6.885127403037696,32.31,1087.0700000000002,88.70150900719241,2.835,21.645,0.46,215.3,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2010,56.266666666666666,20.925833333333337,96.75833333333333,3.5375,16.267500000000002,9.9025,12.73,6.547960647130039,31.01,1161.1000000000004,84.02864426231548,4.41,20.91,0.02,178.36,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2011,51.32416666666666,70.31416666666667,152.50416666666666,3.8775000000000004,15.7075,9.7925,11.83,6.884118911074836,31.409999999999997,1830.0500000000002,95.52886541759845,3.1399999999999997,20.115,0,205.99,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2012,52.7575,0,72.24249999999999,4.645833333333334,17.758333333333333,11.202083333333334,13.1125,6.734399972709094,31.77,866.91,119.4248776466822,4.03,4.41,6.28,52.19,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2013,58.7625,56.650000000000006,84.60416666666666,4.519166666666667,17.3975,10.958333333333334,12.878333333333334,6.841211127934124,32.58,1015.2499999999999,127.93161545125923,1.735,19.125,1.07,396.15,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2014,55.7975,4.166666666666666,68.5025,5.288333333333333,18.266666666666666,11.7775,12.978333333333333,6.143846699969595,31.52,822.03,128.3671110620913,4.575,17.105,8.3,35.22,Water Year
WL1,mid,1613.837245,38.78608,-120.2143,recent,2015,58.8925,3.4741666666666666,64.93,5.860833333333334,18.513333333333335,12.187083333333334,12.6525,5.694958878586208,27.990000000000002,779.16,117.63077996239308,3.975,18.15,2.43,235,Water Year
